,latitude,longitude,species,source
2831,60.353174603199996,108.52777777799999,larix,
2832,53.7123015873,126.305555556,larix,
2833,58.63095238100001,128.488095238,larix,
2834,67.9702380952,116.87698412700001,larix,
2835,65.2341269841,124.130952381,larix,
2836,56.0079365079,122.24801587299999,larix,
2837,55.5099206349,125.26984127,larix,
2838,65.0238095238,124.900793651,larix,
2839,54.6646825397,107.361111111,larix,
2840,63.4920634921,92.0257936508,larix,
2841,67.4464285714,114.76190476200001,larix,
2842,64.2936507937,92.07738095239999,larix,
2843,51.321428571400006,117.916666667,larix,
2844,63.6825396825,90.20634920629999,larix,
2845,64.3333333333,119.41468254,larix,
2846,55.501984127,128.638888889,larix,
2847,59.236111111099994,116.045634921,larix,
2848,68.46230158729999,107.31547619,larix,
2849,50.3492063492,112.33730158700001,larix,
2850,66.9464285714,110.74801587299999,larix,
2851,62.9920634921,93.87301587299999,larix,
2852,61.1507936508,96.7996031746,larix,
2853,65.5297619048,118.813492063,larix,
2854,61.0674603175,122.27777777799999,larix,
2855,53.248015873,122.795634921,larix,
2856,60.6349206349,111.648809524,larix,
2857,52.216269841300004,138.218253968,larix,
2858,51.853174603199996,137.325396825,larix,
2859,60.8908730159,132.63095238100001,larix,
2860,63.6944444444,119.49801587299999,larix,
2861,62.2400793651,113.03769841299999,larix,
2862,63.0119047619,117.33730158700001,larix,
2863,67.8174603175,103.055555556,larix,
2864,63.2420634921,92.2996031746,larix,
2865,62.4603174603,129.015873016,larix,
2866,61.1666666667,113.84722222200001,larix,
2867,64.2321428571,129.109126984,larix,
2868,55.1170634921,135.279761905,larix,
2869,62.0972222222,127.648809524,larix,
2870,61.513888888900006,136.841269841,larix,
2871,51.5079365079,121.603174603,larix,
2872,67.5674603175,105.630952381,larix,
2873,53.5654761905,113.319444444,larix,
2874,52.2777777778,124.83531746,larix,
2875,63.976190476199996,126.799603175,larix,
2876,65.001984127,95.65873015870001,larix,
2877,64.80555555560001,116.75,larix,
2878,62.7083333333,146.932539683,larix,
2879,63.8253968254,127.081349206,larix,
2880,53.410714285699996,129.20436507899998,larix,
2881,67.0575396825,103.956349206,larix,
2882,60.851190476199996,124.791666667,larix,
2883,63.696428571400006,102.75198412700001,larix,
2884,63.50396825399999,102.021825397,larix,
2885,61.906746031800004,134.051587302,larix,
2886,54.793650793699996,130.212301587,larix,
2887,67.8888888889,121.958333333,larix,
2888,51.021825396800004,121.28769841299999,larix,
2889,63.1130952381,104.468253968,larix,
2890,64.0853174603,99.1507936508,larix,
2891,61.2896825397,143.773809524,larix,
2892,60.591269841300004,124.593253968,larix,
2893,58.388888888900006,119.224206349,larix,
2894,57.521825396800004,129.43452381,larix,
2895,53.1805555556,112.490079365,larix,
2896,62.5753968254,134.87698412700001,larix,
2897,65.7718253968,98.61706349209999,larix,
2898,56.1646825397,137.253968254,larix,
2899,54.0932539683,133.371031746,larix,
2900,57.373015873,135.746031746,larix,
2901,57.138888888900006,134.787698413,larix,
2902,58.1726190476,122.06746031700001,larix,
2903,67.9285714286,114.281746032,larix,
2904,67.0753968254,119.66468254,larix,
2905,67.6329365079,108.978174603,larix,
2906,49.4583333333,110.59722222200001,larix,
2907,63.571428571400006,121.311507936,larix,
2908,61.031746031800004,117.603174603,larix,
2909,53.2182539683,122.976190476,larix,
2910,60.428571428599994,131.077380952,larix,
2911,61.8194444444,129.25198412700001,larix,
2912,50.658730158699996,112.375,larix,
2913,55.0515873016,130.613095238,larix,
2914,55.7123015873,105.93253968299999,larix,
2915,63.043650793699996,94.4543650794,larix,
2916,65.2301587302,152.17063492100002,larix,
2917,56.50396825399999,110.486111111,larix,
2918,63.74603174600001,120.841269841,larix,
2919,59.7896825397,107.680555556,larix,
2920,63.728174603199996,153.80952381,larix,
2921,61.5416666667,125.31746031700001,larix,
2922,51.9821428571,141.851190476,larix,
2923,65.93849206350001,154.069444444,larix,
2924,65.8849206349,114.023809524,larix,
2925,67.251984127,114.88690476200001,larix,
2926,51.3829365079,114.11706349200001,larix,
2927,54.1170634921,120.785714286,larix,
2928,66.8630952381,99.75793650790001,larix,
2929,66.1031746032,141.714285714,larix,
2930,60.410714285699996,136.142857143,larix,
2931,67.6607142857,120.78769841299999,larix,
2932,58.0555555556,131.30952381,larix,
2933,55.5833333333,125.240079365,larix,
2934,68.75,106.28968254,larix,
2935,61.2916666667,112.75,larix,
2936,67.8988095238,93.55357142860001,larix,
2937,55.2023809524,107.736111111,larix,
2938,60.271825396800004,122.521825397,larix,
2939,65.4107142857,153.865079365,larix,
2940,56.0297619048,122.86706349200001,larix,
2941,63.1507936508,126.896825397,larix,
2942,54.4940476191,115.69047619,larix,
2943,68.8214285714,115.734126984,larix,
2944,61.0833333333,130.077380952,larix,
2945,61.3591269841,124.319444444,larix,
2946,59.2777777778,129.902777778,larix,
2947,54.138888888900006,121.63293650799999,larix,
2948,59.228174603199996,117.093253968,larix,
2949,54.2380952381,111.130952381,larix,
2950,56.0575396825,160.06547619,larix,
2951,62.7817460317,104.66468254,larix,
2952,63.6448412698,116.313492063,larix,
2953,56.001984127,122.150793651,larix,
2954,61.581349206400006,133.950396825,larix,
2955,58.031746031800004,136.803571429,larix,
2956,63.803571428599994,105.236111111,larix,
2957,64.7400793651,121.781746032,larix,
2958,63.2301587302,117.109126984,larix,
2959,64.7638888889,120.474206349,larix,
2960,54.138888888900006,128.944444444,larix,
2961,61.101190476199996,129.906746032,larix,
2962,60.5833333333,121.22222222200001,larix,
2963,62.5297619048,122.15277777799999,larix,
2964,58.8630952381,128.31349206299998,larix,
2965,58.023809523800004,115.795634921,larix,
2966,57.87896825399999,160.067460317,larix,
2967,66.7242063492,132.14682539700001,larix,
2968,65.5,90.7103174603,larix,
2969,65.68452380949999,125.458333333,larix,
2970,64.4940476191,109.49801587299999,larix,
2971,52.4047619048,137.192460317,larix,
2972,42.591269841300004,128.398809524,larix,
2973,63.7420634921,150.363095238,larix,
2974,51.5496031746,142.378968254,larix,
2975,64.1388888889,103.505952381,larix,
2976,54.0654761905,119.365079365,larix,
2977,61.1666666667,135.307539683,larix,
2978,63.0376984127,129.242063492,larix,
2979,65.8234126984,135.19047619,larix,
2980,61.638888888900006,97.2698412698,larix,
2981,59.1726190476,128.765873016,larix,
2982,53.7420634921,116.283730159,larix,
2983,53.0158730159,123.545634921,larix,
2984,58.7003968254,137.817460317,larix,
2985,65.4603174603,155.061507936,larix,
2986,58.7678571429,138.027777778,larix,
2987,61.93650793649999,100.03769841299999,larix,
2988,59.428571428599994,127.60714285700001,larix,
2989,62.8194444444,106.946428571,larix,
2990,58.3194444444,138.757936508,larix,
2991,49.2321428571,131.595238095,larix,
2992,52.8234126984,129.32936507899998,larix,
2993,66.5337301587,136.577380952,larix,
2994,67.08730158729999,137.42063492100002,larix,
2995,58.9722222222,127.63690476200001,larix,
2996,51.6765873016,124.25793650799999,larix,
2997,62.6726190476,151.567460317,larix,
2998,65.0714285714,112.86706349200001,larix,
2999,68.30952380949999,111.555555556,larix,
3000,60.9226190476,102.896825397,larix,
3001,67.6607142857,105.851190476,larix,
3002,59.3194444444,133.867063492,larix,
3003,60.2003968254,105.78769841299999,larix,
3004,63.2757936508,130.444444444,larix,
3005,57.831349206400006,112.01190476200001,larix,
3006,63.626984127,98.0297619048,larix,
3007,54.2797619048,116.31547619,larix,
3008,54.0158730159,133.531746032,larix,
3009,59.50595238100001,103.781746032,larix,
3010,67.130952381,104.390873016,larix,
3011,66.7003968254,118.448412698,larix,
3012,67.3869047619,162.452380952,larix,
3013,56.4523809524,121.865079365,larix,
3014,53.5376984127,132.634920635,larix,
3015,60.4722222222,141.783730159,larix,
3016,62.9246031746,94.9146825397,larix,
3017,64.4484126984,130.58531746,larix,
3018,61.06150793649999,127.36706349200001,larix,
3019,62.9444444444,149.803571429,larix,
3020,58.7123015873,132.319444444,larix,
3021,60.1547619048,115.825396825,larix,
3022,55.1130952381,125.634920635,larix,
3023,67.0198412698,132.601190476,larix,
3024,67.2757936508,100.80753968299999,larix,
3025,63.5932539683,137.172619048,larix,
3026,63.148809523800004,109.68253968299999,larix,
3027,57.6845238095,129.948412698,larix,
3028,57.3333333333,135.488095238,larix,
3029,60.6329365079,110.410714286,larix,
3030,55.1527777778,118.146825397,larix,
3031,68.4563492064,122.21230158700001,larix,
3032,65.2797619048,90.5099206349,larix,
3033,60.986111111099994,109.773809524,larix,
3034,55.3948412698,121.938492063,larix,
3035,63.1428571429,144.60317460299999,larix,
3036,67.68055555560001,132.321428571,larix,
3037,58.6507936508,116.688492063,larix,
3038,65.5932539683,115.529761905,larix,
3039,58.5,139.908730159,larix,
3040,51.0833333333,136.21031746,larix,
3041,54.466269841300004,123.726190476,larix,
3042,51.4742063492,126.12301587299999,larix,
3043,59.0773809524,106.36309523799999,larix,
3044,62.1369047619,160.581349206,larix,
3045,58.7123015873,126.880952381,larix,
3046,53.1626984127,136.043650794,larix,
3047,65.9722222222,124.095238095,larix,
3048,61.1984126984,126.98214285700001,larix,
3049,52.5793650794,138.742063492,larix,
3050,51.4027777778,113.244047619,larix,
3051,58.873015873,128.168650794,larix,
3052,51.6626984127,126.486111111,larix,
3053,67.6686507937,114.930555556,larix,
3054,57.8908730159,119.390873016,larix,
3055,63.3154761905,109.119047619,larix,
3056,54.81150793649999,105.83531746,larix,
3057,65.0575396825,117.76785714299999,larix,
3058,63.376984127,116.494047619,larix,
3059,65.3412698413,125.93452381,larix,
3060,51.7619047619,142.388888889,larix,
3061,63.3452380952,115.91269841299999,larix,
3062,60.7976190476,121.541666667,larix,
3063,60.910714285699996,129.238095238,larix,
3064,59.001984127,121.579365079,larix,
3065,60.2976190476,108.301587302,larix,
3066,55.2777777778,117.523809524,larix,
3067,51.5694444445,122.226190476,larix,
3068,54.1626984127,119.255952381,larix,
3069,66.82738095239999,131.982142857,larix,
3070,54.410714285699996,116.880952381,larix,
3071,55.18849206350001,107.349206349,larix,
3072,61.31349206350001,126.283730159,larix,
3073,59.81349206350001,123.099206349,larix,
3074,65.2757936508,91.0138888889,larix,
3075,58.6825396825,134.148809524,larix,
3076,47.7579365079,121.33730158700001,larix,
3077,66.0337301587,98.9880952381,larix,
3078,58.81349206350001,128.055555556,larix,
3079,59.62896825399999,110.62698412700001,larix,
3080,49.3015873016,130.942460317,larix,
3081,63.8492063492,99.0575396825,larix,
3082,58.9722222222,125.178571429,larix,
3083,59.3928571429,124.66269841299999,larix,
3084,53.0992063492,113.301587302,larix,
3085,59.0972222222,140.283730159,larix,
3086,57.7996031746,134.527777778,larix,
3087,59.656746031800004,110.759920635,larix,
3088,62.0555555556,112.99206349200001,larix,
3089,65.1765873016,119.87698412700001,larix,
3090,52.9880952381,117.22222222200001,larix,
3091,51.9821428571,133.892857143,larix,
3092,66.2777777778,115.361111111,larix,
3093,53.771825396800004,125.19047619,larix,
3094,59.7876984127,129.557539683,larix,
3095,56.3849206349,114.87698412700001,larix,
3096,67.1111111111,113.30952381,larix,
3097,61.2579365079,151.140873016,larix,
3098,59.053571428599994,124.505952381,larix,
3099,63.7599206349,125.46031746,larix,
3100,59.4484126984,127.30952381,larix,
3101,60.3829365079,129.83333333299998,larix,
3102,60.464285714300004,104.253968254,larix,
3103,51.513888888900006,126.946428571,larix,
3104,56.1428571429,137.712301587,larix,
3105,48.918650793699996,139.180555556,larix,
3106,61.00595238100001,102.021825397,larix,
3107,60.3095238095,104.549603175,larix,
3108,62.6567460317,116.718253968,larix,
3109,52.678571428599994,119.051587302,larix,
3110,62.0456349206,98.378968254,larix,
3111,59.6349206349,142.17063492100002,larix,
3112,60.138888888900006,131.236111111,larix,
3113,65.8571428571,158.53968254,larix,
3114,61.0793650794,104.023809524,larix,
3115,51.7222222222,117.68452381,larix,
3116,53.6904761905,113.734126984,larix,
3117,64.123015873,109.875,larix,
3118,64.8313492064,117.214285714,larix,
3119,62.9424603175,104.634920635,larix,
3120,61.8333333333,135.466269841,larix,
3121,63.4206349206,112.968253968,larix,
3122,62.033730158699996,113.341269841,larix,
3123,62.4345238095,101.650793651,larix,
3124,60.8452380952,111.86706349200001,larix,
3125,62.156746031800004,122.615079365,larix,
3126,60.7083333333,102.589285714,larix,
3127,68.20238095239999,103.785714286,larix,
3128,55.1666666667,130.41468254,larix,
3129,60.9345238095,125.311507936,larix,
3130,55.9007936508,124.14484127,larix,
3131,62.6190476191,134.033730159,larix,
3132,67.503968254,118.525793651,larix,
3133,54.12896825399999,131.363095238,larix,
3134,53.8273809524,126.28769841299999,larix,
3135,62.196428571400006,154.091269841,larix,
3136,52.831349206400006,115.27777777799999,larix,
3137,68.130952381,103.466269841,larix,
3138,49.0972222222,139.14682539700001,larix,
3139,62.8015873016,127.83531746,larix,
3140,48.498015873,131.10515873,larix,
3141,59.4047619048,134.825396825,larix,
3142,60.9940476191,130.642857143,larix,
3143,61.158730158699996,109.466269841,larix,
3144,59.964285714300004,129.14484127,larix,
3145,60.125,120.759920635,larix,
3146,61.8253968254,104.196428571,larix,
3147,57.6091269841,109.301587302,larix,
3148,52.0396825397,117.805555556,larix,
3149,63.7083333333,101.04761904799999,larix,
3150,57.1845238095,130.075396825,larix,
3151,57.7003968254,104.660714286,larix,
3152,64.44047619050001,99.2380952381,larix,
3153,58.986111111099994,130.10515873,larix,
3154,58.956349206400006,131.450396825,larix,
3155,48.976190476199996,138.722222222,larix,
3156,58.611111111099994,134.071428571,larix,
3157,59.2658730159,107.490079365,larix,
3158,53.8234126984,122.33730158700001,larix,
3159,53.3293650794,128.757936508,larix,
3160,61.0773809524,122.093253968,larix,
3161,60.68650793649999,122.051587302,larix,
3162,61.1150793651,130.95436507899998,larix,
3163,60.1904761905,116.80753968299999,larix,
3164,59.271825396800004,119.351190476,larix,
3165,65.1924603175,150.988095238,larix,
3166,53.9682539683,116.73214285700001,larix,
3167,60.160714285699996,130.311507936,larix,
3168,64.3412698413,107.39484127,larix,
3169,55.8273809524,126.218253968,larix,
3170,58.408730158699996,106.023809524,larix,
3171,62.535714285699996,104.013888889,larix,
3172,62.6825396825,108.966269841,larix,
3173,62.0753968254,91.4603174603,larix,
3174,67.6349206349,132.70833333299998,larix,
3175,64.6567460317,156.797619048,larix,
3176,66.7738095238,114.96031746,larix,
3177,64.4642857143,121.236111111,larix,
3178,68.505952381,118.329365079,larix,
3179,60.7003968254,134.033730159,larix,
3180,60.4801587302,130.351190476,larix,
3181,59.2698412698,128.436507936,larix,
3182,65.80555555560001,112.28769841299999,larix,
3183,51.1646825397,120.444444444,larix,
3184,65.0892857143,111.94246031700001,larix,
3185,59.4523809524,104.05952381,larix,
3186,66.58730158729999,121.071428571,larix,
3187,60.2579365079,137.359126984,larix,
3188,67.0575396825,126.103174603,larix,
3189,64.7718253968,153.634920635,larix,
3190,52.6408730159,119.35515873,larix,
3191,61.156746031800004,97.6388888889,larix,
3192,54.7777777778,125.228174603,larix,
3193,53.543650793699996,125.51190476200001,larix,
3194,63.2658730159,101.216269841,larix,
3195,54.5595238095,107.178571429,larix,
3196,49.0873015873,139.31349206299998,larix,
3197,64.0416666667,121.035714286,larix,
3198,54.898809523800004,131.061507936,larix,
3199,63.361111111099994,120.51785714299999,larix,
3200,63.4226190476,115.763888889,larix,
3201,66.1765873016,131.52182539700001,larix,
3202,56.3452380952,131.686507936,larix,
3203,58.101190476199996,135.50198412700001,larix,
3204,66.0515873016,123.845238095,larix,
3205,52.4265873016,111.23809523799999,larix,
3206,64.3829365079,141.00198412700001,larix,
3207,58.466269841300004,127.484126984,larix,
3208,62.4623015873,125.23809523799999,larix,
3209,53.9920634921,114.478174603,larix,
3210,58.2777777778,134.601190476,larix,
3211,63.56349206350001,130.117063492,larix,
3212,62.4722222222,91.5,larix,
3213,63.5515873016,120.83531746,larix,
3214,60.273809523800004,122.58730158700001,larix,
3215,62.6904761905,111.765873016,larix,
3216,63.9880952381,104.569444444,larix,
3217,62.3234126984,133.488095238,larix,
3218,66.83730158729999,91.6388888889,larix,
3219,59.978174603199996,136.807539683,larix,
3220,61.0099206349,107.878968254,larix,
3221,66.880952381,110.428571429,larix,
3222,59.160714285699996,132.561507936,larix,
3223,58.50396825399999,135.988095238,larix,
