species;latitude;longitude
larix;67.0793650794;157.188492063
larix;51.3531746032;121.327380952
larix;62.5813492064;119.783730159
larix;60.6587301587;114.140873016
larix;63.1924603175;89.880952381
larix;52.1170634921;132.283730159
larix;54.7976190476;123.402777778
larix;59.75;132.734126984
larix;62.8472222222;107.823412698
larix;66.7341269841;124.319444444
larix;60.878968254;127.498015873
larix;64.5079365079;110.142857143
larix;55.0615079365;130.567460317
larix;58.4126984127;119.861111111
larix;53.9821428571;128.426587302
larix;62.0119047619;104.21031746
larix;66.0496031746;114.349206349
larix;53.6071428571;135.910714286
larix;67.496031746;116.150793651
larix;60.125;119.380952381
larix;68.1805555556;105.236111111
larix;62.1646825397;120.916666667
larix;67.126984127;105.023809524
larix;63.748015873;106.513888889
larix;65.2361111111;98.7698412698
larix;62.9662698413;133.720238095
larix;67.9821428571;134.378968254
larix;52.3075396825;137.984126984
larix;62.1031746032;108.228174603
larix;67.498015873;161.08531746
larix;52.2658730159;117.668650794
larix;61.3908730159;139.378968254
larix;54.8988095238;127.880952381
larix;57.4206349206;130.234126984
larix;64.4682539683;120.001984127
larix;58.9325396825;125.261904762
larix;57.3134920635;130.922619048
larix;62.9087301587;121.692460317
larix;59.6984126984;109.56547619
larix;57.4464285714;138.724206349
larix;61.9444444444;108.398809524
larix;62.5615079365;123.926587302
larix;51.8075396825;138.954365079
larix;52.1825396825;124.174603175
larix;62.0079365079;116.30952381
larix;60.4484126984;140.642857143
larix;61.8035714286;101.938492063
larix;66.9503968254;91.7718253968
larix;51.9464285714;119.492063492
larix;62.2658730159;116.898809524
larix;60.2380952381;107.456349206
larix;66.0535714286;115.369047619
larix;59.8650793651;135.376984127
larix;58.5952380952;119.033730159
larix;55.3234126984;107.240079365
larix;56.4107142857;128.410714286
larix;65.4801587302;95.6388888889
larix;64.6329365079;115.634920635
larix;65.5634920635;155.257936508
larix;56.8392857143;135.369047619
larix;54.5992063492;126.837301587
larix;54.7281746032;123.950396825
larix;59.6150793651;130.956349206
larix;59.6488095238;106.650793651
larix;59.373015873;110.152777778
larix;51.2896825397;123.011904762
larix;67.3968253968;110.027777778
larix;65.0873015873;120.702380952
larix;62.2876984127;107.051587302
larix;65.6071428571;119.200396825
larix;67.0595238095;131.906746032
larix;66.6865079365;112.043650794
larix;52.8015873016;122.515873016
larix;58.5674603175;111.472222222
larix;57.5178571429;134.126984127
larix;67.3194444444;107.982142857
larix;50.8988095238;132.91468254
larix;63.4940476191;129.670634921
larix;57.2936507937;128.069444444
larix;62.8253968254;92.8968253968
larix;54.4384920635;118.470238095
larix;59.2123015873;119.317460317
larix;62.4146825397;116.738095238
larix;67.8055555556;121.206349206
larix;51.0138888889;133.80952381
larix;62.0813492064;127.329365079
larix;62.3412698413;110.307539683
larix;53.0793650794;137.047619048
larix;61.9107142857;104.533730159
larix;55.0317460318;120.781746032
larix;61.7222222222;128.648809524
larix;52.8551587302;123.297619048
larix;61.0277777778;117.079365079
larix;57.1904761905;129.361111111
larix;64.1031746032;123.861111111
larix;51.4861111111;110.341269841
larix;65.7757936508;100.162698413
larix;57.3333333333;125.005952381
larix;59.7876984127;118.458333333
larix;64.9444444444;100.611111111
larix;55.3253968254;125.986111111
larix;54.7003968254;115.595238095
larix;61.380952381;102.091269841
larix;61.4543650794;130.238095238
larix;52.2976190476;119.85515873
larix;65.2142857143;156.027777778
larix;67.0853174603;109.726190476
larix;66.1746031746;118.121031746
larix;56.2698412698;114.404761905
larix;64.9007936508;93.5178571429
larix;68.5952380952;114.632936508
larix;52.7380952381;113.80952381
larix;68.6607142857;104.277777778
larix;62.1547619048;96.5515873016
larix;61.0476190476;133.484126984
larix;60.7420634921;127.841269841
larix;67.4206349206;111.200396825
larix;65.7738095238;96.8253968254
larix;55.7777777778;121.69047619
larix;66.9603174603;131.176587302
larix;61.6468253968;105.261904762
larix;58.1706349206;114.478174603
larix;54.7956349206;133.98015873
larix;52.2202380952;114.636904762
larix;67.8234126984;110.557539683
larix;51.3015873016;117.5
larix;62.6964285714;92.1507936508
larix;65.5793650794;111.902777778
larix;65.9464285714;119.69047619
larix;59.2261904762;127.311507936
larix;64.2698412698;122.946428571
larix;62.2658730159;105.236111111
larix;57.0099206349;106.444444444
larix;46.3988095238;135.226190476
larix;66.5773809524;136.972222222
larix;58.998015873;132.255952381
larix;60.4206349206;116.136904762
larix;53.0853174603;136.676587302
larix;55.4246031746;117.095238095
larix;61.3234126984;105.523809524
larix;54.8253968254;137.331349206
larix;60.6626984127;100.031746032
larix;61.0734126984;106.646825397
larix;62.1507936508;115.615079365
larix;62.0416666667;119.708333333
larix;61.5178571429;136.331349206
larix;52.0317460318;118.325396825
larix;59.871031746;152.551587302
larix;60.9603174603;111.845238095
larix;68.0317460317;112.107142857
larix;66.3055555556;89.8253968254
larix;62.6626984127;114.240079365
larix;60.873015873;99.0654761905
larix;62.4107142857;128.30952381
larix;55.1488095238;115.801587302
larix;64.6666666667;105.678571429
larix;65.2182539683;94.3849206349
larix;67.2321428571;132.712301587
larix;52.5416666667;118.511904762
larix;63.1746031746;102.501984127
larix;61.6924603175;99.5992063492
larix;65.6845238095;117.882936508
larix;70.0932539683;114.446428571
larix;56.9900793651;132.099206349
larix;50.4742063492;143.478174603
larix;60.8015873016;134.392857143
larix;62.5257936508;118.037698413
larix;52.0555555556;136.535714286
larix;66.998015873;109.66468254
larix;65.9900793651;120.805555556
larix;52.5158730159;131.472222222
larix;60.3611111111;125.827380952
larix;61.1448412698;106.430555556
larix;59.5496031746;135.111111111
larix;53.8095238095;129.305555556
larix;62.8988095238;146.166666667
larix;54.5773809524;121.636904762
larix;60.496031746;124.948412698
larix;68.6091269841;102.420634921
larix;63.0277777778;132.91468254
larix;59.7777777778;127.857142857
larix;65.4404761905;88.6904761905
larix;66.628968254;133.811507936
larix;61.6071428571;131.021825397
larix;67.6587301587;107.353174603
larix;61.4841269841;98.2837301587
larix;61.9345238095;128.025793651
larix;67.0952380952;118.567460317
larix;51.130952381;113.55952381
larix;61.6607142857;130.492063492
larix;52.3472222222;123.242063492
larix;66.9087301587;112.494047619
larix;53.0297619048;114.317460317
larix;59.4841269841;127.212301587
larix;63.8928571429;119.787698413
larix;63.5912698413;96.1666666667
larix;54.7400793651;124.509920635
larix;65.9305555556;98.1964285714
larix;53.0873015873;137.327380952
larix;64.4801587302;100.801587302
larix;66.7281746032;119.613095238
larix;67.5793650794;133.063492063
larix;60.7222222222;141.311507936
larix;56.9662698413;134.089285714
larix;55.1904761905;121.888888889
larix;55.0376984127;112.71031746
larix;58.5436507937;107.069444444
larix;52.3035714286;113.775793651
larix;59.5753968254;121.91468254
larix;63.123015873;101.706349206
larix;65.8194444444;109.617063492
larix;65.0634920635;155.702380952
larix;66.8154761905;136.944444444
larix;53.126984127;128.464285714
larix;57.2420634921;129.515873016
larix;63.3928571429;109.186507937
larix;62.9722222222;93.7400793651
larix;59.3154761905;135.178571429
larix;67.6686507937;93.4166666667
larix;62.3531746032;127.484126984
larix;65.001984127;136.188492063
larix;53.9345238095;123.472222222
larix;63.7222222222;105.424603175
larix;68.0337301587;163.182539683
larix;57.7361111111;139.956349206
larix;57.3531746032;133.48015873
larix;52.2718253968;139.251984127
larix;64.3293650794;148.400793651
larix;55.7896825397;110.988095238
larix;58.3829365079;124.418650794
larix;60.4166666667;123.64484127
larix;62.4047619048;119.333333333
larix;57.003968254;133.297619048
larix;66.0595238095;105.353174603
larix;62.1666666667;134.097222222
larix;65.6944444444;90.5238095238
larix;48.0575396825;121.718253968
larix;56.3650793651;119.986111111
larix;55.6746031746;121.055555556
larix;62.4007936508;124.78968254
larix;59.3234126984;107.825396825
larix;63.6964285714;90.2797619048
larix;55.4305555556;116.251984127
larix;51.9642857143;118.833333333
larix;64.0714285714;117.571428571
larix;62.5277777778;117.906746032
larix;59.4345238095;125.928571429
larix;50.248015873;140.115079365
larix;61.4841269841;108.087301587
larix;59.1408730159;138.402777778
larix;69.1111111111;113.299603175
larix;51.7896825397;142.670634921
larix;58.0932539683;134.160714286
larix;50.6845238095;133.599206349
larix;60.7261904762;131.26984127
larix;68.1527777778;105.696428571
larix;60.1408730159;121.505952381
larix;52.496031746;131.636904762
larix;66.996031746;149.466269841
larix;65.5753968254;111.708333333
larix;62.9047619048;130.251984127
larix;60.9265873016;100.232142857
larix;67.5337301587;133.367063492
larix;54.8849206349;106.259920635
larix;64.0357142857;108.982142857
larix;62.7678571429;95.4027777778
larix;53.6686507937;129.902777778
larix;64.2341269841;122.543650794
larix;65.5694444444;125.692460317
larix;63.2738095238;117.275793651
larix;58.7261904762;107.950396825
larix;63.0694444444;103.08531746
larix;55.8194444444;108.323412698
larix;63.8293650794;111.974206349
larix;56.8670634921;132.432539683
larix;55.7023809524;120.009920635
larix;57.2619047619;124.182539683
larix;52.755952381;138.392857143
larix;63.2003968254;109.265873016
larix;51.8630952381;115.198412698
larix;68.2123015873;121.009920635
larix;67.0238095238;106.126984127
larix;65.3968253968;104.025793651
larix;58.880952381;121.246031746
larix;57.4801587302;130.817460317
larix;54.6031746032;125.279761905
larix;60.4166666667;100.791666667
larix;59.9345238095;149.412698413
larix;68.4365079365;107.176587302
larix;67.4623015873;119.779761905
larix;65.6468253968;115.242063492
larix;55.8055555556;132.533730159
larix;62.0099206349;121.188492063
larix;57.1051587302;138.353174603
larix;61.3948412698;112.369047619
larix;54.5674603175;114.567460317
larix;67.3293650794;117.623015873
larix;59.255952381;132.03968254
larix;64.2956349206;110.811507937
larix;61.8055555556;106.132936508
larix;54.5456349206;118.720238095
larix;63.8075396825;117.117063492
larix;63.4563492064;115.761904762
larix;58.8313492064;129.771825397
larix;59.9603174603;126.904761905
larix;62.9583333333;117.357142857
larix;62.2123015873;123.259920635
larix;51.3134920635;137.376984127
larix;49.7896825397;131.638888889
larix;61.9841269841;118.765873016
larix;53.9761904762;122.380952381
larix;59.8115079365;119.759920635
larix;64.8412698413;102.359126984
larix;58.6369047619;133.170634921
larix;61.5079365079;113.781746032
larix;66.4503968254;93.3809523809
larix;66.9920634921;133.194444444
larix;58.2678571429;123.148809524
larix;66.5793650794;118.170634921
larix;61.2698412698;117.547619048
larix;53.3412698413;116.886904762
larix;53.5535714286;128.529761905
larix;53.7202380952;119.204365079
larix;65.1666666667;89.2003968254
larix;62.621031746;118.422619048
larix;66.7658730159;86.9107142857
larix;62.5912698413;123.740079365
larix;60.2658730159;121.212301587
larix;60.8293650794;118.680555556
larix;62.621031746;137.277777778
larix;53.9365079365;123.476190476
larix;56.9900793651;132.035714286
larix;54.0416666667;112.654761905
larix;65.2103174603;122.134920635
larix;63.8492063492;95.3115079365
larix;52.4742063492;122.436507936
larix;54.1031746032;115.069444444
larix;53.6865079365;113.126984127
larix;49.3472222222;139.273809524
larix;63.1686507937;132.238095238
larix;65.3075396825;91.7222222222
larix;59.628968254;107.236111111
larix;59.4186507937;115.535714286
larix;52.9325396825;116.160714286
larix;62.8373015873;108.617063492
larix;65.7222222222;118.345238095
larix;61.248015873;130.837301587
larix;64.3948412698;126.331349206
larix;59.7837301587;134.803571429
larix;63.0456349206;107.910714286
larix;59.5892857143;136.25
larix;51.5317460318;121.05952381
larix;63.4583333333;147.767857143
larix;62.6825396825;132.369047619
larix;63.0634920635;113.656746032
larix;56.0496031746;130.351190476
larix;65.8214285714;124.876984127
larix;60.6587301587;135.78968254
larix;67.3035714286;118.734126984
larix;67.1646825397;123.85515873
larix;66.4801587302;111.255952381
larix;64.4603174603;110.833333333
larix;46.7222222222;137.063492063
larix;55.2003968254;127.160714286
larix;49.2956349206;138.920634921
larix;68.4583333333;116.636904762
larix;66.7996031746;148.912698413
larix;55.1865079365;126.045634921
larix;62.123015873;135.454365079
larix;59.6468253968;119.942460317
larix;64.871031746;108.521825397
larix;61.4126984127;105.035714286
larix;61.6646825397;102.109126984
larix;62.2420634921;97.6428571429
larix;53.6051587302;123.839285714
larix;56.4166666667;130.53968254
larix;56.255952381;135.623015873
larix;68.9821428571;124.101190476
larix;64.0218253968;152.628968254
larix;68.4682539683;86.0634920635
larix;61.4861111111;131.908730159
larix;63.8353174603;95.3432539683
larix;62.0476190476;110.444444444
larix;63.5456349206;125.954365079
larix;58.9880952381;127.642857143
larix;55.6825396825;124.283730159
larix;68.5734126984;115.158730159
larix;63.9742063492;130.706349206
larix;62.9880952381;121.224206349
larix;62.5456349206;100.123015873
larix;64.4940476191;92.7956349206
larix;59.8829365079;127.60515873
larix;56.9900793651;135.337301587
larix;65.0535714286;105.188492063
larix;54.5654761905;129.263888889
larix;60.1448412698;112.327380952
larix;62.4027777778;125.722222222
larix;60.7182539683;101.611111111
larix;51.7777777778;120.511904762
larix;67.8154761905;108.363095238
larix;53.2023809524;133.827380952
larix;67.1448412698;156.744047619
larix;51.5992063492;131.859126984
larix;57.1805555556;111.382936508
larix;54.9246031746;125.488095238
larix;53.5515873016;131.027777778
larix;63.8015873016;148.924603175
larix;60.5734126984;145.027777778
larix;53.8373015873;135.075396825
larix;64.6567460317;121.908730159
larix;63.3392857143;135.744047619
larix;52.380952381;142.660714286
larix;61.2916666667;125.998015873
larix;62.4126984127;95.0555555556
larix;56.0734126984;131.918650794
larix;66.3888888889;110.424603175
larix;63.4107142857;143.535714286
larix;62.6190476191;106.18452381
larix;61.0753968254;126.158730159
larix;61.0615079365;130.208333333
larix;53.9880952381;136.009920635
larix;60.248015873;103.39484127
larix;64.1448412698;106.924603175
larix;59.5595238095;109.785714286
larix;64.2242063492;113.902777778
larix;71.0555555556;98.9107142857
larix;61.5099206349;138.759920635
larix;59.5615079365;136.196428571
larix;65.7718253968;117.85515873
larix;62.9444444444;103.986111111
larix;62.6567460317;116.31547619
larix;58.9166666667;118.325396825
larix;60.0833333333;125.410714286
larix;60.7321428571;142.617063492
larix;57.0436507937;125.503968254
larix;54.9523809524;105.626984127
larix;61.2261904762;143.869047619
larix;66.005952381;145.513888889
larix;58.1964285714;137.053571429
larix;55.8551587302;127.06547619
larix;58.2638888889;128.464285714
larix;59.3551587302;126.517857143
larix;64.1130952381;166.001984127
larix;58.5992063492;120.821428571
larix;64.4623015873;96.1170634921
larix;54.8154761905;125.793650794
larix;60.9503968254;106.202380952
larix;61.8492063492;101.079365079
larix;61.7718253968;134.200396825
larix;60.9265873016;110.202380952
larix;59.8234126984;107.18452381
larix;68.0515873016;116.924603175
larix;62.2579365079;118.430555556
larix;62.621031746;116.811507936
larix;50.9007936508;131.234126984
larix;59.5734126984;141.902777778
larix;61.1388888889;118.091269841
